"recency","history","mens","womens","zip_code_enc","newbie","channel_enc","W","Y","tau_hat","tau_lower","tau_upper"
11,181.32,0,1,1,0,2,0,1,0.0917245362610786,-0.100042644397974,0.283491716920131
11,1319.72,1,0,1,1,2,0,0,0.0713790979309287,-0.0585698811780329,0.20132807703989
8,78.01,0,1,1,0,1,1,1,0.0813176340279379,-0.104924368843658,0.267559636899534
12,152.17,1,0,1,1,2,1,0,0.0694658000061417,-0.201784626082948,0.340716226095231
10,97.15,0,1,3,0,2,0,0,0.111574587595472,0.0513441039058187,0.171805071285125
6,29.99,0,1,3,0,2,0,0,0.0942458157083991,-0.15070248971994,0.339194121136738
7,41.87,1,0,3,1,1,0,0,0.0126359037050596,-0.135659028698109,0.160930836108228
1,299.14,0,1,3,1,1,1,0,0.0564797605531468,-0.0101032112855432,0.123062732391837
9,44.44,1,0,3,0,2,1,0,-0.0284691726044207,-0.290841911880012,0.233903566671171
3,87.2,1,0,3,1,1,1,1,-0.0869046442987375,-0.366431986917429,0.192622698319955
10,81.52,1,0,3,0,1,1,0,-0.0107530219987336,-0.105885456124425,0.0843794121269577
6,142.58,0,1,1,0,2,0,0,0.0948542837191297,0.0197421883266473,0.169966379111612
1,752.23,1,0,3,1,3,1,0,0.0463851343032339,-0.258851270397258,0.351621539003726
9,68.26,0,1,3,0,2,0,0,-0.000498070657436,-0.120098557939086,0.119102416624214
12,34.96,1,0,3,0,1,1,0,0.00615075370235934,-0.0245508079120416,0.0368523153167603
11,64.71,0,1,3,0,2,0,0,-0.0155203508212197,-0.149978802171415,0.118938100528976
10,369.31,1,0,3,1,2,1,0,0.126405778625098,-0.00787546638970588,0.260687023639901
10,38.13,0,1,1,0,1,1,0,0.09248655328371,0.0246146720312446,0.160358434536175
9,32.37,1,0,3,1,1,0,0,0.00141367602307572,-0.0585845236359305,0.0614118756820819
3,36.4,1,0,1,0,2,1,1,-0.0442131959736395,-0.392406107514648,0.303979715567369
9,148.03,1,0,3,1,1,1,1,0.0229332791996963,-0.0619744181583561,0.107840976557749
6,95.81,1,0,1,0,1,0,0,0.00389246105267528,-0.165338841460758,0.173123763566108
5,29.99,0,1,3,1,1,1,0,0.117644399671231,0.0389744657853764,0.196314333557085
11,252.82,0,1,1,1,2,0,0,0.00201175662685106,-0.133217042201408,0.13724055545511
3,29.99,0,1,3,1,1,1,0,0.268277566451816,0.0546078532613722,0.481947279642261
6,83.56,0,1,1,1,1,1,0,0.000563310697323348,-0.13963699011886,0.140763611513507
3,325.12,0,1,1,0,2,1,0,-0.118178372218232,-0.38195328358356,0.145596539147097
2,1227.03,0,1,3,1,2,1,0,0.0758060067261152,-0.080200760855369,0.231812774307599
12,56.9,1,0,3,0,1,1,0,-0.00862455362701106,-0.0971519025640763,0.0799027953100541
5,92.74,1,0,3,1,1,0,0,0.017239094646826,-0.0822472437392812,0.116725433032933
10,395.44,1,0,3,0,3,0,0,0.0576312830544573,-0.131910714979709,0.247173281088624
1,29.99,1,0,1,1,1,1,0,-0.0441262393362535,-0.227704341426764,0.139451862754257
8,291.74,1,0,3,0,2,0,0,0.0422307461840003,-0.0655231253374324,0.149984617705433
9,90.16,0,1,3,1,2,0,0,0.122084259605932,0.0261744188615831,0.217994100350281
1,170.41,1,0,3,0,1,0,0,0.00170756362710617,-0.285369714409014,0.288784841663227
1,440.33,1,0,1,1,2,0,0,-0.0288406976542007,-0.125457048057658,0.0677756527492561
10,39.31,1,0,3,0,2,1,0,-0.0315721916108716,-0.164184269551638,0.101039886329895
2,654.9,0,1,3,1,1,1,0,-0.0118304569138851,-0.204451392578984,0.180790478751214
5,122.17,0,1,3,0,2,0,0,0.0394842847482954,-0.177788441401166,0.256757010897757
10,221.29,1,0,3,1,3,1,0,-0.0416911106259986,-0.148564327025005,0.065182105773008
6,29.99,1,0,3,0,2,1,0,0.0710489384586877,-0.100491262238572,0.242589139155948
9,29.99,1,0,3,0,1,1,0,0.00963392656686065,-0.0150694257430573,0.0343372788767786
5,51.03,1,0,3,0,1,0,0,-0.0134536201669906,-0.0818966573436553,0.0549894170096741
11,29.99,0,1,1,0,2,0,0,0.189359025230287,-0.0511141498677146,0.429832200328288
10,483.8,1,0,3,0,3,1,0,0.0676184362820481,-0.161530710251749,0.296767582815845
1,628.28,1,1,3,1,1,0,0,0.0642736182827328,-0.114127587095445,0.24267482366091
2,253.22,0,1,1,1,1,1,0,0.0108090804648972,-0.225842727909898,0.247460888839692
1,36.26,0,1,3,0,2,0,0,-0.0105220076678473,-0.226050304502211,0.205006289166516
2,29.99,1,0,3,0,1,0,0,-0.00549876795523743,-0.198523048648091,0.187525512737616
1,84.71,1,0,1,1,1,0,0,0.0565097193735493,-0.175097306258312,0.288116745005411
1,767.67,0,1,3,1,3,1,0,0.0797244620270565,-0.0332704241407847,0.192719348194898
2,294.96,0,1,3,1,1,0,0,0.0310721572526938,-0.0682549863295037,0.130399300834891
1,79.8,1,0,1,1,1,0,0,0.120829384136717,-0.0348792457462387,0.276538014019673
10,29.99,0,1,3,1,1,1,0,0.101335096866678,-0.00165114700760624,0.204321340740963
12,374.2,1,0,3,0,1,0,0,0.151793891083442,-0.0236261542235231,0.327213936390406
4,116.45,1,0,1,1,2,0,0,0.0507743715058189,-0.0799791857431224,0.18152792875476
2,1303.4,1,1,1,1,2,0,0,0.100027356395495,-0.182894062441016,0.382948775232006
12,89.49,0,1,3,0,2,0,0,-0.116024718121418,-0.417800664341194,0.185751228098358
1,357.83,1,0,3,0,1,1,0,0.00562773999825893,-0.242082828138417,0.253338308134934
1,327.73,1,1,1,1,1,0,1,-0.0160463664280029,-0.156784174243164,0.124691441387158
12,934.26,1,1,3,1,2,0,0,0.0508915291688375,-0.146700366189814,0.248483424527489
2,194.85,0,1,3,0,2,0,0,0.0103779283764665,-0.0949219221441892,0.115677778897122
10,29.99,1,0,3,1,2,1,0,0.0464685378583808,-0.0215146903712538,0.114451766088015
2,162.25,0,1,1,0,1,1,1,0.0204786672008954,-0.137045791676601,0.178003126078392
1,522.4,1,0,3,1,1,0,0,0.0599111428203144,-0.0417544073607831,0.161576693001412
1,169.29,1,0,3,0,2,1,1,-0.0775171885509639,-0.271805748662291,0.116771371560363
6,542.74,1,0,3,1,1,0,0,0.100117221996814,-0.054693931640875,0.254928375634503
2,46.88,0,1,1,0,2,0,0,0.124080369981849,-0.125459797671623,0.373620537635321
2,46.09,0,1,3,0,1,0,0,-0.0250344309217309,-0.155774861931283,0.105706000087822
10,79.92,0,1,1,0,1,1,0,0.0505186423080285,-0.0801824276306709,0.181219712246728
10,265.29,1,0,1,1,2,0,0,-0.0169441641031269,-0.277615756987342,0.243727428781088
12,187.15,1,0,3,1,2,1,1,-0.0249246738123187,-0.121834176454724,0.0719848288300869
1,528.6,1,0,3,1,3,0,0,0.0295516389373565,-0.0497003980483396,0.108803675923053
10,40.18,0,1,3,1,1,1,0,0.0972720352232777,-0.0300752624892942,0.22461933293585
1,474.35,1,0,1,0,3,0,0,-0.0212993779042967,-0.257142151959101,0.214543396150507
9,62.64,1,0,3,1,2,1,0,0.0692681184103082,-0.0747299092833004,0.213266146103917
10,234.04,0,1,1,1,2,1,0,0.0246574386345266,-0.154451209826044,0.203766087095097
3,188.42,1,0,3,1,2,1,0,-0.134657888715624,-0.460315347771109,0.190999570339861
10,84.01,0,1,3,0,2,0,0,0.0719413989546306,-0.0961946613950688,0.24007745930433
5,192.12,0,1,1,0,2,1,1,0.0682200625264765,-0.0534799266826294,0.189920051735582
4,29.99,0,1,3,0,1,1,0,0.151990106990129,-0.122903847238252,0.426884061218511
3,454.08,1,1,3,0,3,0,1,0.0257813935173007,-0.165556078677825,0.217118865712426
12,80.77,0,1,3,0,1,0,0,0.0756084037692472,-0.11038031638885,0.261597123927345
10,29.99,1,0,3,1,1,0,0,-0.0050635286776327,-0.0276588824240814,0.017531825068816
1,338.97,0,1,1,1,2,0,0,0.0435661237189707,-0.149115273774061,0.236247521212002
2,693.13,1,0,1,1,2,0,0,-0.00459867497762856,-0.170596605053524,0.161399255098267
2,186.78,1,0,3,0,1,1,0,-0.0743166927185449,-0.149589748833404,0.000956363396314511
5,512.07,1,1,3,1,1,1,0,-0.0589247104617937,-0.262249019675537,0.14439959875195
6,56.62,1,0,3,1,2,0,0,0.0533549833784444,0.00180770483148644,0.104902261925402
5,514.89,1,0,3,1,1,1,0,0.00853539213937816,-0.0769373365570005,0.0940081208357569
3,221,1,0,3,0,3,0,0,0.00756589011481494,-0.0835408691423142,0.098672649371944
10,269.31,1,1,3,0,3,1,0,0.00586317233366049,-0.0741327546267474,0.0858590992940683
4,403.96,1,0,3,1,2,0,1,0.0763685085401869,-0.140241484471328,0.292978501551702
4,239.72,1,0,3,0,2,0,0,-0.0306162974263208,-0.227665119957433,0.166432525104791
3,158.31,0,1,1,1,1,1,0,-0.0417075502801013,-0.160770852609264,0.0773557520490611
2,107.51,0,1,3,1,1,1,0,0.0078464906304631,-0.0641796884898076,0.0798726697507337
10,134.26,0,1,1,1,1,1,1,0.0603310935416413,-0.0286353111642475,0.14929749824753
1,59.88,1,0,3,0,2,1,0,0.0670591768112292,-0.108725319589259,0.242843673211718
1,102.32,0,1,3,0,2,1,0,0.168932491339925,-0.0804604841175143,0.418325466797364
10,76.4,0,1,3,0,2,0,0,0.00560505862741748,-0.121955901481694,0.133166018736529
11,92.91,0,1,3,1,2,1,0,0.20947445435629,0.0362372616899623,0.382711647022617
2,258.13,1,0,3,0,2,1,0,-8.0279208263476e-06,-0.306868696755434,0.306852640913782
1,103.46,1,0,3,1,1,0,0,-0.04002639436809,-0.237409652276993,0.157356863540813
4,29.99,1,0,3,0,1,1,0,0.0175642850139487,-0.165943325536651,0.201071895564548
11,90.61,1,0,3,0,1,0,0,-0.0170897323873256,-0.212369978132383,0.178190513357731
9,492.08,0,1,3,0,3,1,0,0.0991031577301308,-0.0681015864448875,0.266307901905149
6,50.79,0,1,1,1,1,1,0,0.0507865281728673,-0.105673000492495,0.20724605683823
10,29.99,0,1,3,1,2,1,0,0.013738932376647,-0.154890686702307,0.182368551455601
9,29.99,1,0,3,1,2,1,0,0.0410578213575657,-0.0309966147761912,0.113112257491323
2,150.4,0,1,3,0,1,0,0,0.0427233540197623,-0.129182401647133,0.214629109686657
4,56.57,1,0,3,0,2,0,0,0.0118017103035681,-0.127928638837446,0.151532059444582
2,377.5,1,0,3,0,2,0,1,-0.101075600965263,-0.203093097329487,0.000941895398960682
10,29.99,1,0,1,1,2,1,0,0.00282778761502733,-0.272855296842001,0.278510872072055
2,111.56,1,0,3,1,2,0,0,0.125965930874622,-0.0349891348101684,0.286920996559411
3,172.14,0,1,1,1,2,0,0,0.0120215708606716,-0.133500955665278,0.157544097386621
7,379.58,1,0,3,0,1,0,0,0.00983640625468107,-0.185045190703811,0.204718003213173
10,205.98,1,0,1,0,2,1,0,0.208030268229608,0.0843853033312488,0.331675233127966
9,300.89,0,1,3,0,2,1,0,0.0455439546924848,-0.164927562023323,0.256015471408293
1,352.3,1,0,3,1,2,0,0,0.0489274255337102,-0.107236941429185,0.205091792496606
8,343.79,1,0,3,0,2,0,1,0.0671098231346166,-0.0974387614244718,0.231658407693705
4,29.99,1,0,3,1,1,1,0,-0.0131601960704753,-0.0977800007445274,0.0714596086035768
2,126.74,1,0,1,1,1,0,0,0.0275930737622407,-0.132639539070122,0.187825686594603
2,219.05,0,1,3,1,3,0,0,-0.0928423519619431,-0.312875109584498,0.127190405660612
1,607.04,1,1,3,1,1,1,0,0.0153080135727335,-0.0958932316581508,0.126509258803618
3,87.67,1,0,3,0,1,0,0,0.0276552314752755,-0.209367633638482,0.264678096589033
1,164.64,1,0,3,0,2,0,0,-0.0447360642554427,-0.251210498464167,0.161738369953281
1,473.4,0,1,3,0,1,0,0,-0.195722633568786,-0.364571315414793,-0.0268739517227785
9,68.18,1,0,3,0,1,0,0,-0.0454130417752371,-0.221210962431207,0.130384878880733
8,42.66,1,0,1,1,2,1,0,0.066840954203757,-0.0429906381005686,0.176672546508083
2,29.99,1,0,1,1,1,1,0,-0.0211639950977821,-0.1480424810881,0.105714490892535
8,51.06,1,0,3,0,1,0,0,-0.0546731753828795,-0.167212038751048,0.0578656879852891
10,141.74,0,1,1,1,1,0,0,0.0539604072718921,0.00409191247150253,0.103828902072282
6,29.99,1,0,1,0,2,0,0,0.0467337142767796,-0.0776796373112972,0.171147065864856
1,29.99,0,1,3,1,1,1,0,0.156719167613411,-0.0601354933698571,0.373573828596679
1,185.06,1,0,1,0,1,1,0,-0.180726705815234,-0.378615388173937,0.017161976543468
2,29.99,1,0,3,0,1,1,0,-0.00549876795523743,-0.198523048648091,0.187525512737616
2,115.14,0,1,3,0,2,1,0,-0.0720279463971374,-0.190622905106145,0.0465670123118699
1,29.99,1,0,3,0,1,0,1,0.171886203565683,-0.0189087118557471,0.362681118987113
7,29.99,1,0,3,0,1,0,0,-0.10218929644124,-0.286356043130102,0.0819774502476215
5,431.08,0,1,3,0,2,1,0,0.0759786936722011,-0.0539914805607816,0.205948867905184
3,554.09,1,0,3,1,3,1,0,0.00453425932239155,-0.0683370895942929,0.077405608239076
3,181.72,1,0,3,1,2,0,0,-0.0756328821935288,-0.401054562700118,0.24978879831306
7,199.56,0,1,3,0,1,0,0,0.0195298401036613,-0.0999606725245081,0.139020352731831
6,293.14,0,1,1,0,1,0,0,-0.00819709870105457,-0.246434464239063,0.230040266836954
5,332.69,1,0,1,0,3,1,0,-0.00422470471991091,-0.191538163978355,0.183088754538533
6,36.64,0,1,3,1,2,1,0,0.0289539413453949,-0.0882630269407849,0.146170909631575
3,227.08,0,1,3,1,1,1,0,0.014434404638711,-0.118428112385819,0.147296921663241
2,881.42,1,1,3,1,3,1,0,-0.0570123224523431,-0.273555203615173,0.159530558710487
1,366.54,0,1,3,0,2,1,1,0.042460325320228,-0.0835537098652823,0.168474360505738
11,224.93,1,1,3,0,3,1,1,-0.04084846736928,-0.15152382927233,0.0698268945337696
8,161.96,1,0,3,0,2,1,0,0.00798238470292766,-0.107791792144512,0.123756561550367
7,450.57,0,1,1,0,2,1,0,-0.0520791808132703,-0.237806165186286,0.133647803559745
7,29.99,1,0,1,1,1,1,0,0.0900815827355862,0.00880246385385396,0.171360701617318
9,29.99,1,0,1,0,2,0,0,0.226810841975955,-0.158293866551372,0.611915550503281
7,69.13,0,1,1,0,2,0,0,0.0885670334502611,-0.0650258816394881,0.24215994854001
4,29.99,0,1,3,0,1,1,0,0.151990106990129,-0.122903847238252,0.426884061218511
7,215.2,1,0,3,0,1,1,0,0.0167743431724691,-0.0606328086766451,0.0941814950215834
7,73.54,1,0,3,1,1,0,0,0.0857247239537809,-0.0154592804423201,0.186908728349882
6,217.15,1,1,3,0,3,0,1,0.0109475625973405,-0.164341812405644,0.186236937600325
10,76.88,1,0,1,1,1,1,0,0.0329520554359628,-0.14066590951407,0.206570020385995
9,93.66,0,1,3,0,1,0,0,0.0463035429430964,-0.0545276017736897,0.147134687659883
3,167.69,0,1,1,0,2,1,1,-0.0987292146346584,-0.329089007502866,0.131630578233549
9,212.6,0,1,3,1,3,0,0,0.0546419451859496,-0.0395141865674346,0.148798076939334
9,29.99,1,0,3,0,1,1,0,0.00963392656686065,-0.0150694257430573,0.0343372788767786
8,199.63,1,0,3,0,2,0,0,0.0660753826048234,-0.0430370860695712,0.175187851279218
1,1455.4,0,1,3,1,3,1,0,0.0657179586597847,-0.170614477610568,0.302050394930137
1,1108.84,1,1,1,1,3,1,0,-0.0239592426857755,-0.184592690843893,0.136674205472342
1,111.96,1,0,3,1,1,0,0,-0.12346590511102,-0.305643134387286,0.0587113241652451
5,966,0,1,3,1,2,0,0,0.0515887147879419,-0.0872431334139101,0.190420562989794
6,343.22,1,1,3,1,3,0,0,0.0742960797060289,-0.0240321200880341,0.172624279500092
2,226.1,0,1,3,0,1,1,0,-0.0960357898176208,-0.365824963453952,0.17375338381871
1,368.11,1,0,1,0,1,0,0,-0.162747129280512,-0.407598923728932,0.0821046651679083
1,275.64,1,0,3,1,2,1,0,0.0862729987447857,-0.110442508046831,0.282988505536402
8,861.14,1,1,3,1,3,1,0,-0.0823394973613742,-0.339500377187204,0.174821382464456
10,148.98,1,0,3,0,1,1,0,0.120601392258617,-0.143411742120199,0.384614526637433
3,351.5,1,0,3,0,1,0,0,-0.133669325978084,-0.309610264181448,0.0422716122252809
2,64.4,1,0,3,0,1,1,0,0.0464408850530132,-0.164831155267996,0.257712925374022
1,31.5,1,0,3,0,2,0,0,0.0395257518777318,-0.140224771530037,0.2192762752855
10,160.5,0,1,3,1,1,0,0,0.0451077190956914,-0.108304375531593,0.198519813722976
9,29.99,1,0,3,0,1,0,0,0.00963392656686065,-0.0150694257430573,0.0343372788767786
5,29.99,0,1,1,1,2,0,0,-0.0358518353065659,-0.27432631105303,0.202622640439898
2,2389.36,1,1,3,1,3,1,0,-0.0187366906132089,-0.191050077048723,0.153576695822305
10,56.15,1,0,1,0,1,0,0,0.0267237976212484,-0.0790990205703009,0.132546615812798
4,129.82,1,0,3,1,2,1,0,0.0218308834281755,-0.0393075972654292,0.0829693641217802
1,125.26,1,0,1,1,2,0,0,0.0973683534939831,-0.131739002874458,0.326475709862424
9,226.74,1,0,3,1,3,1,0,0.0655488129370405,-0.0603509355812709,0.191448561455352
5,306.69,1,1,3,0,3,1,1,0.06835812791449,-0.0370988741584795,0.173815129987459
10,497.84,1,1,3,0,3,1,1,0.0361586235011128,-0.183670604028093,0.255987851030319
1,300.48,1,0,3,0,2,1,0,0.219140063969153,0.0180675398009778,0.420212588137327
1,259.67,1,0,3,0,1,0,0,-0.0377836985141489,-0.20099707390345,0.125429676875152
2,115.72,0,1,3,1,2,1,0,-0.0068832443838245,-0.0906261041487252,0.0768596153810762
1,275.73,0,1,1,0,2,1,0,0.174898610316904,0.00626876869460924,0.343528451939199
6,340.97,1,0,3,0,1,0,0,-0.0437928205182305,-0.195266864923255,0.107681223886794
6,102.83,1,0,1,1,2,0,0,-0.0211274546951653,-0.0957890184682265,0.053534109077896
10,68.44,1,0,3,0,1,0,0,-0.00631763811482632,-0.116803685639237,0.104168409409585
1,124.76,1,0,3,0,1,1,0,-0.0121589661112697,-0.333256090065975,0.308938157843436
6,29.99,0,1,3,0,2,1,0,0.0942458157083991,-0.15070248971994,0.339194121136738
8,90.02,1,0,3,1,1,0,0,0.0409360206034387,-0.0373305117631653,0.119202552970043
4,126.96,0,1,1,1,1,0,0,0.0262141669850963,-0.0424359683975174,0.09486430236771
11,29.99,0,1,3,1,2,1,0,0.0492569811730651,-0.0152590268879644,0.113772989234095
9,663.32,1,1,1,1,3,0,0,-0.029921298131504,-0.168061293955033,0.108218697692025
7,410.83,1,1,1,0,3,1,0,0.102718213612759,-0.0120102214131596,0.217446648638678
10,174.72,1,0,3,0,2,0,0,0.117073341637976,-0.0701954164153449,0.304342099691297
2,315.83,1,1,3,0,3,1,0,0.185856639641558,0.0556596894014278,0.316053589881688
3,216.04,0,1,1,0,2,0,0,-0.03185632233192,-0.284262453666591,0.220549809002751
5,29.99,1,0,1,0,2,0,0,0.0589142281652831,-0.0369071596327936,0.15473561596336
9,29.99,0,1,3,0,2,0,0,0.042865671758027,-0.142147539053059,0.227878882569113
3,383.94,1,0,1,0,2,0,0,-0.112151226718659,-0.192478435491754,-0.0318240179455632
9,147.74,0,1,3,1,2,1,0,0.0726392649398503,-0.0647914001809411,0.210069930060642
7,365.64,1,0,3,0,1,1,0,0.0602254200554647,-0.201705717831167,0.322156557942097
10,121.63,0,1,3,0,2,1,0,0.133917967520369,-0.00745280623458791,0.275288741275327
1,29.99,0,1,3,1,1,0,0,0.156719167613411,-0.0601354933698571,0.373573828596679
9,212.42,1,1,3,1,1,0,0,0.152346948852532,0.0577052904916066,0.246988607213457
10,29.99,0,1,1,0,2,1,0,0.125960254058802,-0.0432168412239198,0.295137349341523
3,76.41,0,1,3,0,1,0,1,-0.0853913367992967,-0.348292926260027,0.177510252661434
4,117.11,1,0,3,0,1,0,0,-0.0346064541794476,-0.175607615456274,0.106394707097379
9,443.89,0,1,1,0,3,1,1,0.067498941272513,-0.0515658821320814,0.186563764677107
1,1748.15,0,1,1,1,3,1,0,0.0697449914123082,-0.132688868141941,0.272178850966557
8,40.43,0,1,3,1,1,0,0,0.12493627076036,-0.117635500315229,0.367508041835949
2,29.99,1,0,3,1,1,1,0,-0.00386825412147851,-0.208829520203174,0.201093011960217
7,242.14,1,1,3,0,3,0,0,0.00121741147279957,-0.133598792312636,0.136033615258235
11,29.99,0,1,3,1,2,1,0,0.0492569811730651,-0.0152590268879644,0.113772989234095
3,524.93,1,0,1,1,2,1,1,0.0326082425384935,-0.115881859142401,0.181098344219388
2,88.92,1,0,3,1,1,1,0,-0.0510047858409482,-0.223260610961808,0.121251039279912
1,591.38,0,1,3,1,2,1,0,0.141451104752732,-0.0609162486937486,0.343818458199212
7,140.71,1,0,1,0,2,0,0,0.0697041589924771,-0.027051596793042,0.166459914777996
3,243.64,0,1,1,0,2,0,1,-0.0666115128403877,-0.270046869530913,0.136823843850137
1,29.99,1,0,3,0,1,1,0,0.171886203565683,-0.0189087118557471,0.362681118987113
2,415.67,1,1,3,1,2,0,1,0.112166758364896,-0.142316230599687,0.36664974732948
4,54.77,1,0,3,0,2,1,0,0.00774272740047601,-0.0805937275052938,0.0960791823062459
10,190.88,1,0,1,1,2,1,0,-0.0786869718192097,-0.310627523924311,0.153253580285892
4,656.04,1,0,3,1,3,1,0,-0.0417414011582799,-0.218267351518687,0.134784549202127
3,74.41,1,0,3,0,1,1,0,0.0718623326190955,-0.104751035449214,0.248475700687405
1,235.31,0,1,3,1,2,1,0,-0.0223121650711536,-0.146448044810744,0.101823714668436
1,1447.55,1,1,3,1,2,1,0,0.112655994760159,-0.0796020741116649,0.304914063631983
12,29.99,1,0,3,0,1,0,0,0.0547593387106459,0.00863523949390839,0.100883437927383
2,427.11,1,0,3,0,3,1,0,0.0305831699099031,-0.0957740042665454,0.156940344086352
8,602.76,0,1,3,1,1,1,0,0.095727069839337,-0.0285720203484018,0.220026160027076
10,371.42,1,1,3,0,2,0,0,0.172346337244231,0.0371073537541413,0.307585320734321
10,61.13,0,1,3,1,2,1,0,0.062378958163776,-0.0802199529017236,0.204977869229276
3,378.51,0,1,3,0,1,0,1,0.0417070838403644,-0.0726372257334915,0.15605139341422
3,358.98,0,1,3,0,1,0,0,0.0454506959990079,-0.081285548975678,0.172186940973694
3,29.99,0,1,3,0,2,1,1,0.145789787496573,-0.151821918480817,0.443401493473962
3,29.99,0,1,3,0,1,0,0,0.0878366558426657,-0.155866302143887,0.331539613829218
7,29.99,0,1,1,0,2,1,0,0.168250949981559,-0.0465406672191481,0.383042567182265
9,108.78,0,1,3,0,1,0,1,0.181406914420443,-0.031399079608647,0.394212908449533
1,797.98,1,0,1,1,2,1,0,-0.0853988995398106,-0.346404959087082,0.175607160007461
10,325.22,0,1,1,0,1,0,1,0.000744047987868998,-0.164264526854262,0.16575262283
11,133.47,1,0,3,1,1,1,0,0.0270072877705943,-0.121684510585096,0.175699086126285
2,463.96,0,1,3,0,3,0,1,-0.0206735070148889,-0.223879836779228,0.18253282274945
7,361.68,1,0,1,1,1,0,0,-0.0923746463894124,-0.33013631313297,0.145387020354145
12,74,0,1,1,1,1,1,1,0.0353645671864038,-0.0145617735179345,0.085290907890742
1,129.83,1,0,1,0,2,1,0,0.0515142316509205,-0.118009859390728,0.221038322692569
7,230.55,0,1,3,1,1,0,0,0.0967567908051514,-0.00230487673993188,0.195818458350235
6,29.99,1,0,3,0,2,1,1,0.0710489384586877,-0.100491262238572,0.242589139155948
11,29.99,1,0,1,0,2,1,1,-0.0694335885924384,-0.349298290109161,0.210431112924285
6,38.52,1,0,3,0,2,1,0,0.0288574791669471,-0.134866050852956,0.19258100918685
11,229.16,0,1,3,0,1,1,1,-0.0359670212177236,-0.248467844770152,0.176533802334705
7,228.37,1,0,3,0,3,1,0,0.0558286597749014,-0.206536284584996,0.318193604134798
6,369.5,0,1,3,0,3,0,0,0.101039901724386,0.000499288164362524,0.201580515284409
10,338.13,1,0,1,0,2,1,1,0.0237430144509993,-0.169768363913208,0.217254392815207
10,220.44,1,1,1,1,2,1,1,0.0881612625314695,-0.0648723836155844,0.241194908678523
1,143.69,0,1,1,1,1,0,0,0.0919921097319695,-0.0637709326104711,0.24775515207441
6,40.13,0,1,3,0,2,0,0,0.0252794839122335,-0.10838235758094,0.158941325405407
6,339.67,1,0,3,0,1,1,0,-0.0417572045414772,-0.194887745833629,0.111373336750675
2,439.59,0,1,3,1,2,0,0,0.00705464624719166,-0.188510662726107,0.20261995522049
9,49.46,1,0,3,0,1,1,0,-0.0311767170197822,-0.119460609079635,0.0571071750400707
1,29.99,1,0,3,0,2,1,0,-0.121310733953372,-0.339716123409856,0.0970946555031124
7,262.35,1,0,3,0,1,1,0,0.0724530320007726,-0.0481678875138803,0.193073951515425
1,101.06,1,0,3,0,2,1,0,0.0586257779835593,-0.164253134765676,0.281504690732795
6,204.37,1,1,3,0,1,1,0,0.0755807373464643,-0.118816096886533,0.269977571579462
7,142.71,0,1,3,1,1,0,0,0.115680300069447,-0.0190869747285134,0.250447574867407
2,282.78,1,1,3,0,1,0,0,0.0115433240855411,-0.19052467130583,0.213611319476912
1,543.04,1,0,3,1,1,0,0,0.0205746819583512,-0.0714525637572339,0.112601927673936
6,64.34,1,0,3,0,2,1,1,0.0271066259800579,-0.12888073393636,0.183093985896475
5,29.99,0,1,1,1,1,1,1,-0.0213881643898217,-0.161849859746556,0.119073530966913
12,29.99,0,1,3,1,2,1,0,0.0784802813545715,0.0018833519553962,0.155077210753747
5,110.35,0,1,1,1,1,0,0,0.0380804875926168,-0.164928339904095,0.241089315089329
8,52.57,1,0,3,1,1,1,0,0.0147664858395963,-0.10586046755334,0.135393439232532
2,112.11,0,1,3,1,2,1,0,-0.00998902279744269,-0.0665759652498458,0.0465979196549604
2,71.8,0,1,3,1,1,1,0,-0.0286563590733836,-0.236033044246843,0.178720326100076
5,430.33,0,1,3,1,2,1,1,0.130673106022057,0.00439576962226254,0.256950442421851
11,126.02,1,0,1,0,1,1,0,-0.0793864254668485,-0.177862112467418,0.0190892615337213
6,1039.2,1,1,3,1,2,1,1,0.062136642181274,-0.0285423446227552,0.152815628985303
5,281.09,1,1,1,0,1,0,0,-0.0883869212203889,-0.255654415699681,0.0788805732589035
11,564.89,1,0,3,1,3,1,0,-0.0190946577426813,-0.149551937423112,0.111362621937749
2,296.63,0,1,3,1,1,1,0,0.0409381938654304,-0.0544076758593716,0.136284063590232
5,299.16,0,1,3,0,1,1,0,-0.0179458525550508,-0.119510534694228,0.0836188295841261
11,113.24,1,0,3,1,1,1,0,0.0217055956576476,-0.0479120361556884,0.0913232274709836
4,70.22,0,1,3,1,1,0,0,-0.00490846428968474,-0.0952578045757454,0.0854408759963759
10,29.99,1,0,3,0,2,1,0,0.0015030904248722,-0.123466502079008,0.126472682928753
6,257.54,0,1,3,0,1,0,1,0.0849120822271997,-0.0264924273531493,0.196316591807549
12,81.33,0,1,1,1,2,0,0,0.160884610898788,0.0644933664156201,0.257275855381955
12,346.66,1,0,3,0,1,1,0,0.054102797139829,-0.0484623641085811,0.156667958388239
4,520,1,0,1,1,2,0,0,0.0245754923568913,-0.128454284118818,0.1776052688326
4,173.95,0,1,3,1,1,0,0,0.0505844357054315,-0.0530823510583644,0.154251222469227
3,692.77,0,1,1,1,3,0,0,-0.00231072428781331,-0.185951716633146,0.181330268057519
11,92.06,0,1,3,0,2,1,0,0.00775502459078575,-0.111252254323321,0.126762303504892
2,569.84,1,0,3,1,2,0,0,0.108536851057211,-0.110253608684667,0.327327310799089
